epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,80.1306,1.34642,1.79518,1.75039,0,0,0,0,0,9.57812,0,0.000404858,0.000404858,0.000404858
75,81.0359,1.25374,2.63191,1.79039,0,0,0,0,0,9.57812,0,0.000395752,0.000395752,0.000395752
76,83.4013,1.34661,1.20851,2.3467,0,0,0,0,0,9.57812,0,0.00038625,0.00038625,0.00038625
77,85.6598,0.97484,1.33602,1.47038,0,0,0,0,0,7.85547,0,0.000376352,0.000376352,0.000376352
78,86.4969,1.66016,1.72472,2.31665,0,0,0,0,0,7.85547,0,0.000366058,0.000366058,0.000366058
79,87.7642,0.93616,1.46405,1.83943,0,0,0,0,0,7.85547,0,0.000355368,0.000355368,0.000355368
80,88.66,1.23039,1.11819,1.39438,0,0,0,0,0,7.85547,0,0.000344282,0.000344282,0.000344282
81,90.5026,0.95713,1.54124,1.85993,0,0,0,0,0,7.85547,0,0.0003328,0.0003328,0.0003328
82,91.3774,0.92897,1.44526,1.53624,0,0,0,0,0,7.85547,0,0.000320922,0.000320922,0.000320922
83,92.2485,0.76691,1.6946,1.44236,0,0,0,0,0,7.85547,0,0.000308648,0.000308648,0.000308648
84,94.5721,1.24885,1.98296,2.02227,0,0,0,0,0,9.89062,0,0.000295978,0.000295978,0.000295978
85,95.9968,2.98285,2.02903,3.03586,0,0,0,0,0,9.89062,0,0.000282912,0.000282912,0.000282912
86,96.7716,0.60178,1.68429,1.4014,0,0,0,0,0,9.89062,0,0.00026945,0.00026945,0.00026945
87,99.0281,1.09959,1.58872,1.51778,0,0,0,0,0,9.89062,0,0.000255592,0.000255592,0.000255592
88,100.02,1.86069,2.27705,1.82559,0,0,0,0,0,9.89062,0,0.000241338,0.000241338,0.000241338
89,101.391,2.09155,1.50302,3.13498,0,0,0,0,0,9.89062,0,0.000226688,0.000226688,0.000226688
90,103.777,0.83883,1.59751,1.43311,0,0,0,0,0,9.89062,0,0.000211642,0.000211642,0.000211642
91,105.159,0.74856,1.11515,1.00341,0,0,0,0,0,10.75,0,0.0001962,0.0001962,0.0001962
92,107.704,0.852,2.10023,1.94799,0,0,0,0,0,10.75,0,0.000180362,0.000180362,0.000180362
93,108.623,0.46971,1.22251,0.94284,0,0,0,0,0,10.75,0,0.000164128,0.000164128,0.000164128
94,109.493,0.59961,1.37588,1.18026,0,0,0,0,0,10.75,0,0.000147498,0.000147498,0.000147498
95,112.263,2.28502,2.26114,2.25521,0,0,0,0,0,10.75,0,0.000130472,0.000130472,0.000130472
96,113.152,0.38233,1.02918,1.19988,0,0,0,0,0,10.75,0,0.00011305,0.00011305,0.00011305
97,114.048,2.31801,2.9244,2.42499,0,0,0,0,0,10.75,0,9.5232e-05,9.5232e-05,9.5232e-05
98,114.913,1.18739,2.39748,1.74457,0,0,0,0,0,10.75,0,7.7018e-05,7.7018e-05,7.7018e-05
99,115.804,1.27526,2.72074,1.79957,0,0,0,0,0,9.0625,0,5.8408e-05,5.8408e-05,5.8408e-05
100,116.918,0.76255,1.7957,1.60049,0,0,0,0,0,9.0625,0,3.9402e-05,3.9402e-05,3.9402e-05
